restaurantID,name,location,reviewCount,rating,categories,address,Latitude,Longitude,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
wehHaAAnkl1G51jRnkNEVg,Oasis Cafe,"Oasis Cafe - The Loop - Chicago, IL",200,4,"Restaurants, Mediterranean, METADATA","21 N Wabash Ave Chicago, IL 60602 ",41.882666,-87.625695,Mon-Wed 9 am - 5:30 pm Thu-Sat 10 am - 6:30 pm,Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.oasiscafeone.com,(312) 443-9534,13
wEJLvvg9s_nQwv86hm3sVQ,Seven Bar & Restaurant,"Seven Bar & Restaurant - The Loop - Chicago, IL",15,4,"Restaurants, American (Traditional), METADATA","400 E Randolph St 7th Fl (at Field Blvd) Chicago, IL 60601 ",41.884636,-87.616495,Mon-Thu 11:30 am - 11 pm Fri 11:30 am - 3 am Sat 8:30 am - 3 am Sun 8:30 am - 10 pm,No,Yes,,Casual,,,No,Yes,Yes,,No,,,Full Bar,Average,,Yes,,Yes,http://sevenrestaurant.org,(312) 856-9526,4
wgojB3OEaA9uoxi1oMX9VA,Pazzo's Cucina Italiana,"Pazzo's Cucina Italiana - The Loop - Chicago, IL",17,3,"Restaurants, Mediterranean, Italian, METADATA","23 E Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 ",41.878063,-87.626788,,Yes,Yes,,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,No,"Lunch, Dinner",Full Bar,Average,Casual,Yes,,,http://www.ilovepazzos.com,(312) 386-9400,22
whjphU0MQGZKq3iiK8q3nA,Rosebud Express,"Rosebud Express - The Loop - Chicago, IL",12,5,"Restaurants, Italian, METADATA","70 W Madsion St Chicago, IL 60602 ",41.882248,-87.630172,,Yes,Yes,,Casual,Yes,,No,No,Yes,Yes,,,,No,,,,,,http://rosebudrestaurants.com/restâ€¦,(312) 332-9500,2
wirALlXHxcpcy0aKBjYnKg,Urban Market,"Urban Market - The Loop - Chicago, IL",18,3,"Restaurants, American (New), Mexican, Cajun/Creole, METADATA","10 S Dearborn St Chicago, IL 60603 ",41.881591,-87.629831,Mon-Fri 7 am - 2 pm,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,No,Lunch,No,Average,,No,No,Yes,http://eurestdining.compass-usa.coâ€¦,(312) 732-6505,6
wN0qoT6RqL0IUxMf_318rA,Pita Express,"Pita Express - The Loop - Chicago, IL",50,4,"Restaurants, Mediterranean, METADATA","100 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 ",41.885153,-87.631672,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,,,No,Yes,Yes,,(312) 422-0422,15
wOMGsjOlA16LrZsjaeUaMw,Subway,"Subway - The Loop - Chicago, IL",4,4,"Restaurants, Sandwiches, METADATA","185 N Wabash Ave Chicago, IL 60601 ",41.88545,-87.62603,,No,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,,No,Quiet,,No,Yes,No,,(312) 578-1190,4
Wp0kUoHrB2tPqMogVHg8-Q,Dunkin' Donuts,"Dunkin' Donuts - The Loop - Chicago, IL",12,4,"Restaurants, Food, Donuts, METADATA","201 W Madison St (between Franklin St & Wells St) Chicago, IL 60606 ",41.881736,-87.63408,,,Yes,,,,$,,,Yes,,,,,,,,,,Yes,http://www.dunkindonuts.com,(312) 857-1000,10
wpcfU55I5IQr8mj62qow8Q,Solo 1530,"Solo 1530 - CLOSED - Near Southside - Chicago, IL",10,2,"Restaurants, American (Traditional), METADATA","1530 S. State Street Chicago, IL 60606 ",41.861047,-87.628152,,No,Yes,,Casual,No,$$$,No,No,No,Yes,No,,,,,,,,,,(312) 567-9840,1
wPF6nl0QmhbTVmqaWoh0bg,South Water Kitchen,"South Water Kitchen - The Loop - Chicago, IL",197,4,"Restaurants, American (Traditional), American (New), METADATA","225 N Wabash Ave Chicago, IL 60601 ",41.886628,-87.626081,Mon-Fri 6:30 am - 11 pm Sat-Sun 7 am - 11 pm,No,Yes,Valet,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,,"Lunch, Dinner",Full Bar,Average,,Yes,Yes,Yes,http://www.southwaterkitchen.com,(312) 236-9300,29
WqBQB68NcMAujtvg1BRlYA,Cavanaugh's,"Cavanaugh's - The Loop - Chicago, IL",40,4,"Restaurants, Nightlife, Bars, Pubs, METADATA","53 W Jackson Blvd (at S Dearborn St) Chicago, IL 60604 ",41.877979,-87.629566,Mon-Fri 11 am - 10 pm,No,Yes,,Casual,Yes,$$,No,No,Yes,Yes,No,,Lunch,Full Bar,Average,,Yes,,Yes,http://www.cavanaughschicago.com,(312) 939-3125,4
WT00rayjoQYLHqEiG0xpMQ,Burrito Beach,"Burrito Beach - The Loop - Chicago, IL",29,3,"Restaurants, Fast Food, Mexican, METADATA","233 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886819,-87.623672,Mon-Fri 7 am - 4:30 pm Sun 10 am - 3 pm,Yes,Yes,Garage,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Quiet,Casual,No,,Yes,http://www.burritobeach.com/,(312) 861-1986,3
wWe-Yw_vuRzPNjZeA8_qig,Salad Spinners,"Salad Spinners - CLOSED - The Loop - Chicago, IL",26,4,"Restaurants, Fast Food, METADATA","Aon Center 200 E Randolph St Chicago, IL 60602",41.885353,-87.621323,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,,,,,,Yes,http://www.saladspinners.com,(312) 861-1740,3
wZObfwweii9_1rckShR15g,Blackie's,"Blackie's - Printer's Row - Chicago, IL",94,4,"Restaurants, American (Traditional), METADATA","755 S Clark St (between Harrison St & Polk St) Chicago, IL 60605 ",41.872448,-87.630322,Mon-Thu 11 am - 2 am Fri-Sat 7:30 am - 2 am Sun 7:30 am - 12 am,Yes,Yes,"Garage, Street",Casual,Yes,$$,Yes,No,Yes,Yes,Yes,Paid,"Lunch, Dinner",Full Bar,Average,,Yes,Yes,Yes,http://www.blackieschicago.com,(312) 786-1161,18
w_AZIu-_asCQB_tGbXTQ5g,Freshii,"Freshii - The Loop - Chicago, IL",29,3,"Restaurants, Fast Food, METADATA","200 W Randolph (between Wells St & Franklin St) Chicago, IL 60606 ",41.88478,-87.634293,Mon-Thu 7 am - 8 pm Fri 7 am - 6 pm,Yes,Yes,"Garage, Street",Casual,No,$,No,Yes,Yes,No,No,Free,Lunch,No,Average,,No,Yes,,http://freshii.com/locations-randoâ€¦,(312) 578-1470,4
W_yOReJIDokQn57OCDgtKg,Eleventh St Diner,"Eleventh St Diner - South Loop - Chicago, IL",5,3,"Restaurants, Diners, METADATA","1100 S Wabash Chicago, IL 60605 ",41.869205,-87.626236,,,Yes,,,,,,,,,,,,,,,,Yes,,,,0
X17aZqZ7-mEEzF6Me3yGcw,Ada's Famous Deli,"Ada's Famous Deli - The Loop - Chicago, IL",110,3,"Restaurants, Delis, Nightlife, Bars, Lounges, American (Traditional), METADATA","14 S Wabash Ave Chicago, IL 60603 ",41.881628,-87.626514,Mon-Sat 6 am - 8 pm,Yes,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,No,,Lunch,Full Bar,Quiet,,Yes,,Yes,,(312) 214-4282,7
x1n82y4si2wajmqMD3Og4w,Abou Andre,"Abou Andre - The Loop - Chicago, IL",14,4,"Restaurants, Middle Eastern, Mediterranean, METADATA","60 E Jackson Blvd (between Wabash Ave & Michigan Ave) Chicago, IL 60604 ",41.878376,-87.625722,Mon-Sat 10:30 am - 9 pm,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,Free,"Lunch, Dinner",No,Average,,No,Yes,Yes,http://abouandre.com,(312) 386-1300,3
XAR716AWqWhqRgM9EGDBVw,Harry's Sandwich Shop,"Harry's Sandwich Shop - The Loop - Chicago, IL",21,3,"Restaurants, Sandwiches, METADATA","336 S Dearborn St Chicago, IL 60604 ",41.877128,-87.629518,Mon-Fri 6 am - 5 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,Free,,No,Quiet,,No,,Yes,,(312) 663-0838,5
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,"Qdoba Mexican Grill - The Loop - Chicago, IL",50,3,"Restaurants, Mexican, METADATA","58 E Randolph St (between Garland Ct & Wabash Ave) Chicago, IL 60601 ",41.884629,-87.625892,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,,Lunch,No,,,No,Yes,Yes,http://www.qdoba.com,(312) 629-1190,4
xCzfrPUTHQTwmcKBTxwPRw,The Great Steak and Potato Company,"The Great Steak and Potato Company - The Loop - Chicago, IL",2,4,"Restaurants, Sandwiches, Cheesesteaks, METADATA","77 W Jackson Blvd (between Wabash Ave & Michigan Ave) Chicago, IL 60604 ",41.877529,-87.630438,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,,,,,,,,Yes,,(312) 386-9105,0
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,"Marquette Inn No 4 Restaurant - The Loop - Chicago, IL",26,3,"Restaurants, American (Traditional), METADATA","135 W Madison St (between La Salle St & Clark St) Chicago, IL 60602 ",41.881846,-87.632053,Mon-Fri 6 am - 10 pm Sat 6 am - 2 pm,Yes,Yes,Street,Casual,Yes,$,Yes,No,Yes,Yes,No,,"Lunch, Breakfast, Brunch",Full Bar,,,,,Yes,,(312) 236-1111,8
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,"Frontera Fresco - The Loop - Chicago, IL",207,4,"Restaurants, Mexican, METADATA","111 N State St (between Washington St & Court Pl) Chicago, IL 60602 ",41.883894,-87.627398,Mon-Sat 11 am - 3 pm,Yes,Yes,"Garage, Street",Casual,Yes,$,No,No,Yes,No,No,Free,Lunch,No,Average,Casual,No,No,Yes,http://www.fronterafresco.com,,6
XI_lfBGaOTAJRfrPuNUJkA,Mista,"Mista - The Loop - Chicago, IL",50,4,"Restaurants, Italian, Pizza, METADATA","132 N LaSalle St Chicago, IL 60601 ",41.884081,-87.632902,Mon-Sun 11 am - 5 pm,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,No,Lunch,No,Quiet,Casual,No,No,Yes,http://www.mistapizza.com/,(312) 368-3000,1
xkMyDzigE37cTF_b_FgDDQ,Nesh Mediterranean Grill,"Nesh Mediterranean Grill - The Loop - Chicago, IL",14,2,"Restaurants, Mediterranean, METADATA","110 S Wells St Chicago, IL 60606 ",41.880601,-87.634002,Mon-Fri 10:30 am - 4 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,No,Lunch,No,Average,Casual,Yes,Yes,,http://neshgrill.com,(312) 251-0144,34
xm2qm-Jg9LLznXK2WBG7eg,Chipotle Mexican Grill,"Chipotle Mexican Grill - The Loop - Chicago, IL",56,4,"Restaurants, Tex-Mex, Fast Food, METADATA","14 E Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 ",41.87839,-87.627045,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,Beer & Wine Only,Average,Casual,No,Yes,Yes,http://www.chipotle.com,(312) 566-0308,5
xMGvWnGbt5gz6wbLksBI2w,Hey Sushi,"Hey Sushi - CLOSED - The Loop - Chicago, IL",11,3,"Restaurants, Japanese, METADATA","233 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886819,-87.623672,,,Yes,,Casual,Yes,$,No,No,Yes,Yes,No,,Lunch,,,,,,Yes,http://www.heysushi.com,(312) 228-0500,1
XO8_SWQokc2vYshjrFXdsQ,Henri,"Henri - The Loop - Chicago, IL",175,5,"Restaurants, American (New), French, METADATA","18 S Michigan Ave (between Madison St & Monroe St) Chicago, IL 60603 ",41.881488,-87.625001,Mon-Fri 11 am - 10 pm Sat-Sun 5 pm - 10 pm,No,Yes,"Garage, Valet",Dressy,No,$$$$,Yes,No,Yes,Yes,Yes,No,Dinner,Full Bar,Quiet,"Romantic, Classy, Upscale",No,No,Yes,http://henrichicago.com,(312) 578-0763,17
xoS0iA36biZSXYE7y57D_g,Everest,"Everest - The Loop - Chicago, IL",134,4,"Restaurants, French, METADATA","One Financial Place 440 S LaSalle St,40th Fl Chicago, IL 60605 ",41.875976,-87.632173,Tue-Thu 5:30 pm - 9 pm Fri 5:30 pm - 9:30 pm Sat 5:30 pm - 10 pm,No,Yes,Valet,Formal (Jacket Required),No,$$$$,Yes,No,No,Yes,No,No,Dinner,Full Bar,Quiet,"Classy, Upscale",No,No,Yes,http://www.everestrestaurant.com,(312) 663-8920,21
xrh3M628w9K4vb2Fi9ZpUQ,Cosi,"Cosi - The Loop - Chicago, IL",36,3,"Restaurants, Sandwiches, METADATA","203 N La Salle St (between Haddock Pl & Lake St) Chicago, IL 60601 ",41.885932,-87.631826,,Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Loud,,No,,Yes,,(312) 368-4400,0
XT0zLD8-J4n1DV9cfG9VjA,The Southern Mac & Cheese Store,"The Southern Mac & Cheese Store - CLOSED - The Loop - Chicago, IL",71,4,"Restaurants, Southern, American (New), Event Planning & Services, Caterers, METADATA","60 E Lake St (between Wabash Ave & Dearborn St) Chicago, IL 60601 ",41.886023,-87.6258,,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,,http://thesouthernmac.com/,(312) 262-7622,9
XxrOyBa-FKPFe3lHRFVPUA,Wine Bar at the Walnut Room,"Wine Bar at the Walnut Room - The Loop - Chicago, IL",8,4,"Restaurants, American (New), METADATA","111 N State St 7th Fl (between Court Pl & Washington St) Chicago, IL 60602 ",41.883894,-87.627398,,Yes,Yes,,Casual,Yes,$$,No,No,No,Yes,No,,,Full Bar,,,,,Yes,,,1
XyMQC5C_EkXDX-2UJxMh5Q,Panda Express,"Panda Express - The Loop - Chicago, IL",9,3,"Restaurants, Chinese, METADATA","Prudential Plaza 130 E Randolph St Chicago, IL 60601 ",41.884916,-87.623124,Mon-Fri 9 am - 6 pm,Yes,Yes,,Casual,Yes,$$,No,Yes,Yes,No,No,,Lunch,No,,,,Yes,Yes,http://www.pandaexpress.com,(312) 946-1670,1
y0nj4wd1TlDhXCIW42R4EA,Jimmy John's,"Jimmy John's - The Loop - Chicago, IL",30,4,"Restaurants, Sandwiches, METADATA","6 E Madison St (between State St & Holden Ct) Chicago, IL 60602 ",41.882216,-87.627167,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,Quiet,,No,No,Yes,,(312) 368-4444,2
y3zmRXGAUH9MBo3JdjD68g,Jimmy John's,"Jimmy John's - The Loop - Chicago, IL",9,4,"Restaurants, Sandwiches, METADATA","180 N La Salle St (between Couch Pl & Lake St) Chicago, IL 60601 ",41.885351,-87.632814,,Yes,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,,Lunch,No,Loud,,No,Yes,Yes,,(312) 422-0000,2
Ybrm7iWefWbRQWavc2U2AA,Florian Opera Bistro,"Florian Opera Bistro - The Loop - Chicago, IL",9,4,"Restaurants, American (New), METADATA","Civic Opera House 20 N. Wacker Chicago, IL 60606 ",41.882564,-87.637425,,No,Yes,Garage,Dressy,Yes,$$,No,No,No,Yes,No,,Dinner,Beer & Wine Only,,,,,Yes,,(312) 332-2244,0
YbS0pHDkgDNK6nZYJAclkg,Petro's Restaurant & Bakery,"Petro's Restaurant & Bakery - The Loop - Chicago, IL",48,2,"Restaurants, Greek, METADATA","160 N La Salle St (between Couch Pl & Randolph St) Chicago, IL 60601 ",41.884606,-87.632991,Mon-Fri 6 am - 8 pm Sat 7 am - 3 pm,Yes,Yes,,Casual,Yes,$$,Yes,No,Yes,Yes,No,,"Lunch, Breakfast",No,,,,,Yes,,(312) 357-2700,6
yCg8wOW7Q7TxGlBVTXFWQQ,Networks,"Networks - The Loop - Chicago, IL",1,3,"Restaurants, American (Traditional), METADATA","311 S Wacker Dr (between Jackson Blvd & Franklin St) Chicago, IL 60606 ",41.877454,-87.636156,,,,,,,,,,,,,,,,,,,,,,(312) 697-4970,0
yhquv46aQ3PUKz-DuEpEQQ,My Thai Restaurant,"My Thai Restaurant - The Loop - Chicago, IL",84,3,"Restaurants, Thai, METADATA","333 S State St (between Jackson Blvd & Van Buren St) Chicago, IL 60604 ",41.877466,-87.627353,Mon-Fri 10:30 am - 8:30 pm Sat 11 am - 7 pm,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,Yes,No,,Lunch,Beer & Wine Only,Average,,No,No,Yes,http://www.mythaichicago.com/,(312) 986-0999,13
yi4VBb-Xoa9DgVTwCNl5TQ,Potbelly Sandwich Works,"Potbelly Sandwich Works - The Loop - Chicago, IL",20,4,"Restaurants, Sandwiches, METADATA","55 E Jackson Blvd (between Michigan Ave & Wabash Ave) Chicago, IL 60604 ",41.878009,-87.625464,Mon-Fri 6:30 am - 9 pm Sat-Sun 11 am - 7 pm,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,Yes,,Lunch,No,Average,,No,Yes,Yes,http://www.potbelly.com,(312) 427-9347,2
YJZq5dgpi6Q9s3PZp2Kb2A,Jimmy John's,"Jimmy John's - The Loop - Chicago, IL",10,3,"Restaurants, Sandwiches, METADATA","216 W Jackson (between Franklin St & Wells St) Chicago, IL 60606 ",41.878466,-87.634525,,Yes,Yes,,Casual,Yes,$,No,No,,Yes,Yes,,Lunch,No,Very Loud,,No,,,http://www.jimmyjohns.com/,(312) 424-9200,1
YMSM63ZnGDW2hbb6rvr8kA,O'Briens Riverwalk Cafe,"O'Briens Riverwalk Cafe - The Loop - Chicago, IL",53,2,"Restaurants, American (Traditional), METADATA","45 E Riverwalk S Chicago, IL 60601 ",41.887705,-87.626091,,No,Yes,,Casual,No,$$,No,No,No,Yes,Yes,,,Full Bar,Average,,No,,Yes,http://www.obriensrestaurant.com,(312) 346-3131,9
yqAoPenbIeH4dokFrGxUrg,Potbelly's Sandwich Works,"Potbelly's Sandwich Works - Printer's Row - Chicago, IL",35,5,"Restaurants, Sandwiches, Delis, METADATA","542 S Dearborn St (between Congress Pky & Harrison St) Chicago, IL 60605 ",41.874769,-87.629482,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,,Lunch,No,Average,Casual,No,Yes,Yes,http://www.potbelly.com,(312) 212-1605,5
Yr-B8L5u8Ndx7g07Iy6gAg,Garden Village Deli,"Garden Village Deli - CLOSED - The Loop - Chicago, IL",17,4,"Restaurants, Delis, Vegetarian, METADATA","100 N La Salle St (between Washington St & Court Pl) Chicago, IL 60602 ",41.883463,-87.632751,,Yes,Yes,,Casual,Yes,$,No,,Yes,No,No,,Lunch,No,,,,,Yes,,(312) 263-1161,0
Yr5icGYCYV8eusuc6635WA,Lai Lai & Korean Express,"Lai Lai & Korean Express - The Loop - Chicago, IL",24,3,"Restaurants, Korean, Chinese, METADATA","15 W Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 ",41.878061,-87.628317,,Yes,Yes,,Casual,No,$,No,,Yes,No,No,,Lunch,No,Average,,No,,Yes,,(312) 986-8009,0
Yse0r7-Ux-GU8tMKfPcbjw,Haifa Cafe,"Haifa Cafe - The Loop - Chicago, IL",12,3,"Restaurants, Cafes, METADATA","24 E Adams (between Wabash Ave & Dearborn St) Chicago, IL 60603 ",41.879713,-87.626768,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,No,,,(312) 821-4586,2
YvnntKy7hggxWxhsDX_cjQ,Potbelly,"Potbelly - The Loop - Chicago, IL",3,4,"Restaurants, Sandwiches, METADATA","1 N LaSalle Chicago, IL 60602 ",41.882312,-87.632038,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,,No,Average,,No,Yes,,,(312) 279-0436,0
yyixN4LYkeZiCAEfIfpLRw,312 Chicago,"312 Chicago - The Loop - Chicago, IL",125,3,"Restaurants, Italian, American (New), METADATA","171 W Randolph St (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 ",41.884328,-87.633355,Mon-Fri 7 am - 10 am Mon 11 am - 3 pm Tue-Fri 11 am - 10 pm Sat 8 am - 11 am Sat 5 pm - 10 pm Sun 8 am - 3 pm Sun 4 pm - 9 pm,No,Yes,Valet,Dressy,Yes,$$,Yes,No,No,Yes,No,,Dinner,Full Bar,Average,"Classy, Upscale",No,,Yes,http://www.312chicago.com/,(312) 696-2420,22
yZ0UbhmCU39XHtq52nkpAg,Lai Lai Oriental Express,"Lai Lai Oriental Express - The Loop - Chicago, IL",18,3,"Restaurants, Chinese, METADATA","330 S Wells St Chicago, IL 60606 ",41.877109,-87.633852,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,,Lunch,No,Loud,,No,,Yes,,(312) 986-8009,0
y_sK_GBjfaUrgn-uHeTZ7A,Artist's Cafe,"Artist's Cafe - South Loop - Chicago, IL",9,3,"Restaurants, Diners, METADATA","1150 S Wabash (between 11th St & Roosevelt Rd) Chicago, IL 60605 ",41.86771,-87.626188,,Yes,Yes,,Casual,Yes,$$,No,No,Yes,No,No,Free,,No,Average,,,Yes,,,(312) 583-9940,4
z1UupStsGEMA1X8urHlF5A,Skrine Chops,"Skrine Chops - The Loop - Chicago, IL",68,4,"Restaurants, Barbeque, METADATA","400 S Financial Pl (between Congress Pky & Van Buren St) Chicago, IL 60605 ",41.876644,-87.633297,Mon-Fri 10 am - 3 pm,No,Yes,Street,Casual,No,$$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.skrinechops.com,(312) 566-9334,4
Z6HonVxKbqYD3nZRYhcqRA,Yelp! Office Hours @ Lunch Rolls,"Yelp! Office Hours @ Lunch Rolls - The Loop - Chicago, IL",16,5,"Restaurants, Sandwiches, METADATA","112 W. Monroe St. at Michigan Ave (at Michigan Ave) Chicago, IL 60603 ",41.880797,-87.631343,,,Yes,,Casual,,$,,,Yes,,No,,,,,,,,,http://www.lunchrolls.com,(312) 551-0000,1
zC4xzRq3Nj6WgnO9W1hnAw,Frietkoten Belgian Fries and Beer,"Frietkoten Belgian Fries and Beer - Near West Side - Chicago, IL",1,2,"Restaurants, Belgian, METADATA","French Market 131 N Clinton St Chicago, IL 60606 ",41.884137,-87.640973,,,,,,,,,,,,,,,,,,,,,,(312) 575-0306,0
ZF1mvFRVB-K8YtBlKfRgZQ,Lunch Rolls,"Lunch Rolls - CLOSED - The Loop - Chicago, IL",45,4,"Restaurants, Sandwiches, METADATA","112 W Monroe St (at between S La Salle and S Clark St ) Chicago, IL 60603 ",41.880797,-87.631343,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,,,,,Yes,http://www.lunchrolls.com,(312) 551-0000,4
ZIqeTQDb26J1dnPeHGRiLA,The Bongo Room,"The Bongo Room - South Loop - Chicago, IL",675,4,"Restaurants, Breakfast & Brunch, METADATA","1152 S Wabash Ave (between 11th St & Roosevelt Rd) Chicago, IL 60605 ",41.867676,-87.626063,Mon-Fri 8 am - 2 pm Sat-Sun 9 am - 2 pm,Yes,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,No,No,"Breakfast, Brunch",No,Average,"Hipster, Casual",No,No,Yes,http://www.thebongoroom.com,(312) 291-0100,51
ZiusSbHw7xRxTcWF1eoVWg,Jimmy John's,"Jimmy John's - The Loop - Chicago, IL",7,3,"Restaurants, Sandwiches, METADATA","225 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886384,-87.623651,,Yes,Yes,,,,$,No,,Yes,No,Yes,,,,,,,No,,http://www.jimmyjohns.com,(312) 240-9999,2
Zkx2yhDQe3ATFJU4LQAJ7A,McDonald's,"McDonald's - Near West Side - Chicago, IL",5,2,"Restaurants, Fast Food, METADATA","555 W Madison Chicago, IL 60606 ",41.881126,-87.641837,Mon-Sat 5 am - 12 am Sun 6 am - 11 pm,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,,No,Very Loud,,No,No,Yes,http://www.mcdonalds.com/usa.html,,0
Zlbo7Xps4G3xL5n4vRTCjA,Chipotle Mexican Grill,"Chipotle Mexican Grill - The Loop - Chicago, IL",55,4,"Restaurants, Mexican, METADATA","316 N Michigan Ave (between Macchesneyer Dr & Wacker Pl) Chicago, IL 60601 ",41.887303,-87.625001,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,,"Lunch, Dinner",Beer & Wine Only,Loud,,No,,No,http://www.chipotle.com,(312) 578-0950,15
zlgo2WEF4cA4Ml5hug9SOg,Pazzo's Express,"Pazzo's Express - Chicago, IL",20,4,"Restaurants, Sandwiches, METADATA","311 S Wacker Dr Lower Lobby (between Van Buren St & Jackson Blvd) Chicago, IL 60606",41.877449,-87.636087,"Mon, Wed-Fri 7 am - 2 pm Tue 7 am - 2 am",Yes,Yes,Garage,Casual,Yes,$,No,No,Yes,No,No,,Lunch,No,Quiet,,No,No,Yes,,(312) 913-1600,1
zNKDS43sOrWMainVltqvRQ,Freshii,"Freshii - The Loop - Chicago, IL",28,3,"Restaurants, American (Traditional), METADATA","111 W Jackson Blvd (at Michigan Ave) Chicago, IL 60604 ",41.877846,-87.631296,Mon-Fri 6 am - 6 pm,No,Yes,,Casual,No,$,No,Yes,Yes,No,No,,Lunch,No,Loud,,No,Yes,,http://www.freshii.com,(312) 588-5998,4
ZtwFEooLpf9wMv6saSIJrw,Filini,"Filini - The Loop - Chicago, IL",53,4,"Restaurants, Italian, Nightlife, Bars, METADATA","221 N Columbus Dr (between Water St & Lower South Water) Chicago, IL 60601 ",41.886398,-87.620373,Mon-Sun 6:30 am - 11 pm,No,Yes,"Street, Valet",Casual,Yes,$$$,Yes,No,,Yes,Yes,Free,"Dessert, Dinner",Full Bar,Average,Trendy,Yes,No,,http://www.filinichicago.com/,(312) 477-0234,15
zwBWiNsbEAXRqPJXme-L1Q,Stetson's Chop House & Bar,"Stetson's Chop House & Bar - The Loop - Chicago, IL",40,4,"Restaurants, Steakhouses, American (Traditional), METADATA","151 E Wacker Dr (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 ",41.887706,-87.622845,,No,Yes,Validated,Casual,Yes,$$$,Yes,No,,Yes,No,,Dinner,Full Bar,Average,,Yes,No,Yes,http://stetsonschophouse.com,(312) 239-4490,7
ZZMN6y68ZTeMuQWLwon0xg,The Park Shoppe,"The Park Shoppe - The Loop - Chicago, IL",1,3,"Restaurants, METADATA","11 N Michigan Avenue Chicago, IL 60602 ",41.8827,-87.623777,,,,,,,,,,,,,,,,,,,,,,(312) 384-1771,0
z_-zug3cMbDaqE2wEW63Bw,Tortas Frontera by Rick Bayless,"Tortas Frontera by Rick Bayless - The Loop - Chicago, IL",6,3,"Restaurants, Mexican, METADATA","Urban Market 10 S Dearborn Chicago, IL 60603 ",41.881398,-87.630313,Mon-Fri 7 am - 2 pm,Yes,Yes,,Casual,Yes,$$,No,No,Yes,No,Yes,No,,No,Average,,No,No,,http://eurestdining.compass-usa.coâ€¦,(312) 732-6505,0
Z_p8HBbNRrxgGl3AcxbGtQ,Johnny Rockets,"Johnny Rockets - The Loop - Chicago, IL",5,2,"Restaurants, Burgers, METADATA","30 N LaSalle St Chicago, IL 60602 ",41.882784,-87.632922,,,,,,No,$$,,,,No,,,,,,,,,,,,1
